track_id,distance_um,death_cause,lifetime_s,n_frames_evap,n_frames_total,K_fit,R2_gof,R0_fit_um,K_fit_se
129,2141.1139247670776,lost,600,34,43,4.545762633980552,0.916423372958039,52.80363450302427,0.24267559701785224
130,1622.4376237248864,lost,460,38,41,5.11226770730357,0.5844504953096243,74.83298178033712,0.7184554713445133
131,2253.447811031074,lost,780,35,51,4.44076991409318,0.8121812814455667,66.84137815866929,0.3717442422235005
132,141.92468939207117,lost,1010,39,60,2.8805364895662207,0.8115878750174587,56.8261256890929,0.22817032859872388
133,2383.351551882686,lost,880,36,53,4.221444407407916,0.9797638195860479,56.24479534803721,0.10404595199267215
134,386.99219059448853,lost,610,38,46,3.603565560253208,0.7958468620772394,58.15470664304602,0.30418966385307195
135,622.2114259885151,lost,1060,35,59,1.7777347574208193,0.7511021754554658,43.83311421778785,0.17814393211153812
136,739.090863795813,lost,910,38,56,4.5934771715245635,0.6430584503683779,60.96060985976091,0.5703791472488084
137,2502.3595204016533,lost,980,33,55,4.1777238788997835,0.9234825487311495,50.61997695362011,0.21598559487951324
138,2796.2896441154353,lost,660,34,47,5.7821673067857375,0.7886836192730278,66.32428142810016,0.529091562919554
139,506.4633318778341,lost,910,38,56,3.404638754945195,0.7671401037443714,57.72435316326869,0.31262938362879256
140,888.8288498705889,lost,430,40,40,5.163948567288877,0.7703238546308535,73.64212305367617,0.45741603155998894
141,1799.744795249709,lost,630,37,46,4.1601426005625886,0.8790388978349494,71.3976848718735,0.260851306600673
142,1149.3859943679126,lost,950,36,56,1.9154480921237884,0.6838016606462372,44.14761629612741,0.22338069896754778
143,1039.6347213243316,lost,1010,36,58,2.811384580097522,0.8768275299639744,50.91679343606731,0.18070931379824492
144,1974.665124906054,lost,510,37,42,7.022942560265183,0.9361684790980843,87.54928421624508,0.3099742966792143
145,1259.0890752375565,lost,750,38,50,4.596809796140055,0.8015958290238315,61.4195772487552,0.3811561735306033
146,2612.0552297874992,lost,480,35,41,5.9822750215781975,0.8976387718335224,75.45101057534661,0.35166273345641014
147,2142.137447247387,lost,780,37,51,4.50387218482633,0.8452518804324783,58.833887507746006,0.3257404202924668
148,197.88341977245543,lost,670,40,48,2.748851368835018,0.8045041767737731,81.06633510627282,0.21981840368699634
149,2339.025239465866,lost,1000,30,55,4.070513116540285,0.9506656238200422,44.23054728641403,0.17523912190848837
150,1412.0467015235326,lost,450,6,40,71.65425560242109,0.5288707540576429,102.22581927233098,33.814833184418475
151,418.41467822072445,lost,930,38,56,2.193057330079296,0.8041874637638253,45.48381117006007,0.18036004356475038
152,1629.586694663122,lost,780,37,51,5.010355112852402,0.8538643811002988,62.952234068063305,0.35036287278002615
153,2867.3016965023826,lost,780,33,49,4.456747775689867,0.9325709622624871,56.615040725943,0.2152383956394869
154,2249.575097861493,lost,810,37,52,4.1416395909786665,0.8368146964663642,58.423223582987625,0.3091463716847645
155,572.4136908422208,lost,670,41,48,4.1497665740687735,0.7666052440980442,77.83268148965092,0.36664943376809006
156,1162.8929752180654,lost,760,37,49,1.9609890501435336,0.915351208799841,48.99503344972362,0.10079933039242887
157,1043.4242316869588,lost,690,38,48,1.9127074666818358,0.8004835001426328,57.733249211011305,0.15915142050129716
158,2420.263864126211,lost,420,39,39,4.7220031744000766,0.580497318041204,74.93315185822296,0.6599221032103397
159,327.1694789196299,lost,600,38,45,1.699089101781182,0.7296931256227284,50.02458744020073,0.1723547757978024
160,926.3302544396972,lost,950,38,56,1.834401145713301,0.771383068751827,47.367209700725844,0.1664417245194331
161,702.3572312652013,lost,1030,33,58,2.996887990648326,0.7791798538848536,51.26810972942548,0.2865432308645722
162,818.0281829969005,lost,950,36,56,2.4542813859870916,0.7322327721405395,51.756608004289255,0.2545300278630692
163,2733.298567636593,lost,390,36,38,6.405749476553137,0.9640107575926362,71.15273158615751,0.21226378464868595
164,2121.320246645668,lost,950,33,56,3.7157115539832666,0.8725227288623566,50.03774617907022,0.2550874841747497
165,1831.2016154925373,lost,920,33,55,2.8853859302295994,0.6241043299382802,50.7245020663905,0.40218709065067193
166,422.6404637197738,lost,900,37,55,2.112284277437484,0.7167457102961805,47.329751433884056,0.2244522901065254
167,1702.5308433706398,lost,660,38,47,5.091607589401723,0.7485858453368308,69.14903703349808,0.4917877784126333
168,2584.5645773185124,lost,570,37,44,6.568700677801103,0.8869712992351174,76.00225848589497,0.396355632724226
169,2298.6421873888953,lost,650,33,46,3.7194849636029463,0.8667611899647747,53.952470037937104,0.2619193622130507
170,1109.3204163033931,lost,940,35,55,1.3540456277278237,0.5679395596587571,44.54777837925697,0.20558788607252976
171,1536.9408834231454,lost,440,36,39,3.6535505174517393,0.8189484199609621,59.325364502438894,0.29461071841420766
