file,genus,mag,area_um2,equiv_diameter_um,perimeter_um,circularity,solidity
Pink_40X_2.TIF,Aspergillus,40,15.875,4.4959,19.0,0.5526,0.8247
Pink_40X_2.TIF,Aspergillus,40,25.875,5.7398,28.75,0.3934,0.6781
Pink_40X_2.TIF,Aspergillus,40,11.875,3.8884,18.75,0.4245,0.8444
Pink_40X_2.TIF,Aspergillus,40,11.25,3.7847,19.5,0.3718,0.7595
Pink_40X_2.TIF,Aspergillus,40,52.375,8.1661,31.25,0.674,0.928
Pink_40X_2.TIF,Aspergillus,40,5.75,2.7058,9.25,0.8445,1.0514
Pink_40X_2.TIF,Aspergillus,40,4.125,2.2917,10.25,0.4934,1.0476
Pink_40X_2.TIF,Aspergillus,40,4.3125,2.3433,6.5,1.2827,1.2321
Pink_40X_2.TIF,Aspergillus,40,86.0,10.4642,70.25,0.219,0.5187
Pink_40X_2.TIF,Aspergillus,40,82.125,10.2257,48.75,0.4342,0.7748
Pink_40X_2.TIF,Aspergillus,40,5.1875,2.57,10.0,0.6519,0.9881
Pink_40X_2.TIF,Aspergillus,40,5.125,2.5545,12.0,0.4472,0.7387
Pink_40X_2.TIF,Aspergillus,40,74.5625,9.7435,71.75,0.182,0.5167
Pink_40X_2.TIF,Aspergillus,40,60.5625,8.7813,67.0,0.1695,0.4274
Pink_40X_2.TIF,Aspergillus,40,5.9375,2.7495,10.25,0.7102,1.0106
Pink_40X_2.TIF,Aspergillus,40,3.5625,2.1298,7.25,0.8517,1.1176
Pink_40X_2.TIF,Aspergillus,40,141.125,13.4047,90.0,0.2189,0.6739
Pink_40X_2.TIF,Aspergillus,40,6.25,2.8209,7.5,1.3963,1.1696
Pink_40X_2.TIF,Aspergillus,40,6.625,2.9043,9.5,0.9225,1.0761
Pink_40X_2.TIF,Aspergillus,40,6.8125,2.9452,8.0,1.3376,1.1534
Pink_40X_2.TIF,Aspergillus,40,3.375,2.073,7.25,0.8069,1.1613
Pink_40X_2.TIF,Aspergillus,40,26.0,5.7536,23.5,0.5916,0.8586
Pink_40X_2.TIF,Aspergillus,40,35.8125,6.7526,30.5,0.4838,0.807
Pink_40X_2.TIF,Aspergillus,40,4.5,2.3937,7.0,1.1541,1.2
Pink_40X_2.TIF,Aspergillus,40,6.0,2.764,11.0,0.6231,0.9746
Pink_40X_2.TIF,Aspergillus,40,68.9375,9.3688,69.0,0.182,0.6034
Pink_40X_2.TIF,Aspergillus,40,7.4375,3.0773,10.5,0.8477,1.128
Pink_40X_2.TIF,Aspergillus,40,8.25,3.241,8.75,1.3541,1.1478
Pink_40X_2.TIF,Aspergillus,40,5.25,2.5854,11.25,0.5213,0.8358
Pink_40X_2.TIF,Aspergillus,40,8.6875,3.3258,9.5,1.2096,1.121
Pink_40X_2.TIF,Aspergillus,40,36.4375,6.8113,38.5,0.3089,0.6219
Pink_40X_2.TIF,Aspergillus,40,3.9375,2.2391,7.5,0.8796,1.0588
Pink_40X_2.TIF,Aspergillus,40,3.25,2.0342,6.5,0.9666,1.1685
Pink_40X_2.TIF,Aspergillus,40,9.9375,3.5571,15.25,0.537,0.8571
Pink_40X_2.TIF,Aspergillus,40,27.75,5.9441,28.25,0.437,0.7564
Pink_40X_2.TIF,Aspergillus,40,3.375,2.073,8.75,0.5539,0.9231
Pink_40X_2.TIF,Aspergillus,40,4.8125,2.4754,7.0,1.2342,1.1579
Pink_40X_2.TIF,Aspergillus,40,4.6875,2.443,7.0,1.2021,1.1905
Pink_40X_2.TIF,Aspergillus,40,8.9375,3.3734,12.0,0.7799,0.9728
Pink_40X_2.TIF,Aspergillus,40,6.6875,2.918,8.0,1.3131,1.1694
Pink_40X_2.TIF,Aspergillus,40,71.0,9.5079,72.75,0.1686,0.4008
Pink_40X_2.TIF,Aspergillus,40,8.0,3.1915,10.5,0.9118,1.1082
Pink_40X_2.TIF,Aspergillus,40,46.625,7.7049,43.0,0.3169,0.6206
Pink_40X_2.TIF,Aspergillus,40,227.9375,17.0358,140.5,0.1451,0.4984
Pink_40X_2.TIF,Aspergillus,40,4.75,2.4592,9.75,0.6279,1.2562
Pink_40X_2.TIF,Aspergillus,40,7.0,2.9854,8.0,1.3744,1.1313
Pink_40X_2.TIF,Aspergillus,40,73.8125,9.6944,75.75,0.1616,0.5683
Pink_40X_2.TIF,Aspergillus,40,10.125,3.5905,18.5,0.3718,0.6341
Pink_40X_2.TIF,Aspergillus,40,52.5625,8.1807,41.5,0.3835,0.7831
Pink_40X_2.TIF,Aspergillus,40,11.125,3.7636,14.5,0.6649,0.862
Pink_40X_2.TIF,Aspergillus,40,6.5,2.8768,10.75,0.7068,1.0196
Pink_40X_2.TIF,Aspergillus,40,8.3125,3.2533,12.75,0.6426,1.035
Pink_40X_2.TIF,Aspergillus,40,9.0625,3.3969,16.25,0.4313,0.709
Pink_40X_2.TIF,Aspergillus,40,3.5625,2.1298,6.75,0.9826,1.0962
Pink_40X_2.TIF,Aspergillus,40,451.5,23.9764,223.75,0.1133,0.4838
Pink_40X_2.TIF,Aspergillus,40,6.0,2.764,7.25,1.4344,1.1636
Pink_40X_2.TIF,Aspergillus,40,6.8125,2.9452,12.5,0.5479,0.952
Pink_40X_2.TIF,Aspergillus,40,6.3125,2.835,12.75,0.488,0.9309
Pink_40X_2.TIF,Aspergillus,40,44.5,7.5272,46.5,0.2586,0.5039
Pink_40X_2.TIF,Aspergillus,40,11.3125,3.7952,12.25,0.9473,1.0678
Pink_40X_2.TIF,Aspergillus,40,98.375,11.1917,83.75,0.1762,0.5563
Pink_40X_2.TIF,Aspergillus,40,45.9375,7.6478,33.5,0.5144,0.7925
Pink_40X_2.TIF,Aspergillus,40,5.5625,2.6613,8.25,1.027,1.0595
Pink_40X_2.TIF,Aspergillus,40,14.5625,4.306,19.25,0.4938,0.7872
Pink_40X_2.TIF,Aspergillus,40,35.25,6.6994,36.5,0.3325,0.6424
Pink_40X_2.TIF,Aspergillus,40,6.375,2.849,13.25,0.4563,0.8259
Pink_40X_2.TIF,Aspergillus,40,13.375,4.1267,22.25,0.3395,0.6514
Pink_40X_2.TIF,Aspergillus,40,27.6875,5.9374,23.25,0.6436,0.9476
Pink_40X_2.TIF,Aspergillus,40,28.125,5.9841,28.25,0.4429,0.7488
Pink_40X_2.TIF,Aspergillus,40,15.5,4.4424,14.75,0.8953,1.0736
Pink_40X_2.TIF,Aspergillus,40,9.375,3.4549,15.0,0.5236,0.8065
Pink_40X_2.TIF,Aspergillus,40,13.8125,4.1936,14.5,0.8256,1.1134
Pink_40X_2.TIF,Aspergillus,40,13.3125,4.117,14.0,0.8535,1.1181
Pink_40X_2.TIF,Aspergillus,40,4.0625,2.2743,7.75,0.85,1.0078
White_10X_1.TIF,Mucor,10,20648.0,162.1415,1325.0,0.1478,0.5571
White_10X_1.TIF,Mucor,10,264.0,18.334,83.0,0.4816,0.9531
White_10X_1.TIF,Mucor,10,4893.0,78.9301,578.0,0.184,0.433
White_10X_1.TIF,Mucor,10,579873.0,859.2539,33647.0,0.0064,0.4197
White_10X_1.TIF,Mucor,10,126.0,12.666,56.0,0.5049,0.8077
White_10X_1.TIF,Mucor,10,297.0,19.4461,83.0,0.5418,0.839
White_10X_1.TIF,Mucor,10,987.0,35.4498,220.0,0.2563,0.6009
White_10X_1.TIF,Mucor,10,45414.0,240.4639,3773.0,0.0401,0.4904
White_10X_1.TIF,Mucor,10,70983.0,300.6299,5604.0,0.0284,0.4725
White_10X_1.TIF,Mucor,10,119.0,12.3092,41.0,0.8896,1.0769
White_10X_1.TIF,Mucor,10,322.0,20.248,77.0,0.6825,0.9471
White_10X_1.TIF,Mucor,10,3839.0,69.914,497.0,0.1953,0.533
White_10X_1.TIF,Mucor,10,12756.0,127.4419,1486.0,0.0726,0.5656
White_10X_1.TIF,Mucor,10,8983.0,106.9463,721.0,0.2172,0.5122
White_10X_1.TIF,Mucor,10,105.0,11.5624,35.0,1.0771,1.1111
White_10X_1.TIF,Mucor,10,106.0,11.6174,43.0,0.7204,0.9422
White_10X_1.TIF,Mucor,10,1043.0,36.4416,114.0,1.0085,0.9666
White_10X_1.TIF,Mucor,10,848.0,32.8589,235.0,0.193,0.476
White_10X_1.TIF,Mucor,10,69.0,9.373,32.0,0.8468,1.0455
White_10X_1.TIF,Mucor,10,208.0,16.2737,70.0,0.5334,1.0639
White_10X_1.TIF,Mucor,10,517.0,25.6567,102.0,0.6245,0.8434
White_10X_1.TIF,Mucor,10,92.0,10.823,44.0,0.5972,0.9634
White_10X_1.TIF,Mucor,10,239.0,17.4443,57.0,0.9244,1.028
White_10X_1.TIF,Mucor,10,146.0,13.6343,41.0,1.0914,1.0936
White_10X_1.TIF,Mucor,10,158.0,14.1835,46.0,0.9383,1.0533
White_10X_1.TIF,Mucor,10,158.0,14.1835,49.0,0.8269,1.101
White_10X_1.TIF,Mucor,10,122.0,12.4634,37.0,1.1199,1.1845
White_10X_1.TIF,Mucor,10,355.0,21.2603,96.0,0.4841,0.7978
White_10X_1.TIF,Mucor,10,179.0,15.0967,68.0,0.4865,0.7103
White_10X_1.TIF,Mucor,10,412.0,22.9036,129.0,0.3111,0.5497
White_10X_1.TIF,Mucor,10,472.0,24.5147,149.0,0.2672,0.5425
White_10X_1.TIF,Mucor,10,53.0,8.2147,26.0,0.9852,1.1778
White_10X_1.TIF,Mucor,10,75.0,9.7721,33.0,0.8655,1.25
White_10X_1.TIF,Mucor,10,107.0,11.672,42.0,0.7622,1.0439
White_10X_1.TIF,Mucor,10,80.0,10.0925,33.0,0.9231,1.203
White_10X_1.TIF,Mucor,10,159.0,14.2283,55.0,0.6605,0.8595
White_10X_1.TIF,Mucor,10,50.0,7.9788,22.0,1.2982,1.2658
White_10X_1.TIF,Mucor,10,171.0,14.7555,57.0,0.6614,0.7972
White_10X_1.TIF,Mucor,10,149.0,13.7736,57.0,0.5763,0.9058
White_10X_1.TIF,Mucor,10,60.0,8.7404,30.0,0.8378,1.1881
White_10X_1.TIF,Mucor,10,97.0,11.1132,45.0,0.6019,0.8899
White_10X_1.TIF,Mucor,10,214.0,16.5068,81.0,0.4099,0.7218
White_10X_1.TIF,Mucor,10,53.0,8.2147,25.0,1.0656,1.2184
White_10X_1.TIF,Mucor,10,68.0,9.3049,36.0,0.6593,1.0
White_10X_1.TIF,Mucor,10,68.0,9.3049,31.0,0.8892,1.1429
White_10X_1.TIF,Mucor,10,278.0,18.8138,91.0,0.4219,0.6643
White_10X_1.TIF,Mucor,10,700.0,29.8541,167.0,0.3154,0.6478
White_10X_1.TIF,Mucor,10,4300.0,73.9928,367.0,0.4012,0.6758
White_10X_1.TIF,Mucor,10,80.0,10.0925,30.0,1.117,1.1852
White_10X_1.TIF,Mucor,10,83.0,10.28,33.0,0.9578,1.1067
White_10X_1.TIF,Mucor,10,166.0,14.5381,61.0,0.5606,0.7981
White_10X_1.TIF,Mucor,10,78.0,9.9656,34.0,0.8479,1.1064
White_10X_1.TIF,Mucor,10,787.0,31.655,159.0,0.3912,0.6299
White_10X_1.TIF,Mucor,10,2188.0,52.7811,337.0,0.2421,0.6009
White_10X_1.TIF,Mucor,10,2591.0,57.4366,246.0,0.538,0.8571
White_10X_1.TIF,Mucor,10,588.0,27.3617,124.0,0.4806,0.7396
White_10X_1.TIF,Mucor,10,57.0,8.5191,27.0,0.9826,1.2667
White_10X_1.TIF,Mucor,10,130.0,12.8655,37.0,1.1933,1.097
White_10X_1.TIF,Mucor,10,53.0,8.2147,26.0,0.9852,1.1778
White_10X_1.TIF,Mucor,10,9141.0,107.8827,612.0,0.3067,0.7339
White_10X_1.TIF,Mucor,10,83.0,10.28,31.0,1.0853,1.0641
White_10X_1.TIF,Mucor,10,126.0,12.666,42.0,0.8976,1.0588
White_10X_1.TIF,Mucor,10,578.0,27.1281,125.0,0.4649,0.759
White_10X_1.TIF,Mucor,10,56.0,8.444,30.0,0.7819,1.1546
White_10X_1.TIF,Mucor,10,213.0,16.4682,57.0,0.8238,0.9907
White_10X_1.TIF,Mucor,10,64.0,9.027,28.0,1.0258,1.2308
White_10X_1.TIF,Mucor,10,1103.0,37.4751,171.0,0.474,0.7735
White_10X_1.TIF,Mucor,10,350.0,21.11,105.0,0.3989,0.6475
White_10X_1.TIF,Mucor,10,657.0,28.9226,132.0,0.4738,0.7901
White_10X_1.TIF,Mucor,10,1551.0,44.4387,277.0,0.254,0.5357
White_10X_1.TIF,Mucor,10,396.0,22.4545,86.0,0.6728,0.9395
White_10X_1.TIF,Mucor,10,259.0,18.1595,75.0,0.5786,0.8145
White_10X_1.TIF,Mucor,10,236.0,17.3345,81.0,0.452,0.9793
White_10X_1.TIF,Mucor,10,54.0,8.2919,23.0,1.2828,1.2558
White_10X_1.TIF,Mucor,10,901.0,33.8702,144.0,0.546,0.7678
White_10X_1.TIF,Mucor,10,2854.0,60.2812,367.0,0.2663,0.5773
White_10X_1.TIF,Mucor,10,435.0,23.5342,98.0,0.5692,0.7803
White_10X_1.TIF,Mucor,10,423.0,23.2073,100.0,0.5316,0.8722
White_10X_1.TIF,Mucor,10,13194.0,129.6114,1525.0,0.0713,0.4138
White_10X_1.TIF,Mucor,10,989.0,35.4857,183.0,0.3711,0.6691
White_10X_1.TIF,Mucor,10,1967.0,50.0446,243.0,0.4186,0.8326
White_10X_1.TIF,Mucor,10,112.0,11.9416,50.0,0.563,0.8615
White_10X_1.TIF,Mucor,10,1088.0,37.2194,209.0,0.313,0.6366
White_10X_1.TIF,Mucor,10,162.0,14.3619,51.0,0.7827,0.9701
White_10X_1.TIF,Mucor,10,69.0,9.373,38.0,0.6005,1.3939
White_10X_1.TIF,Mucor,10,355.0,21.2603,74.0,0.8147,0.8744
White_10X_1.TIF,Mucor,10,154.0,14.0028,49.0,0.806,1.0132
White_10X_1.TIF,Mucor,10,400.0,22.5676,159.0,0.1988,0.5155
White_10X_1.TIF,Mucor,10,314.0,19.9949,87.0,0.5213,0.726
White_10X_1.TIF,Mucor,10,884.0,33.5491,221.0,0.2274,0.5455
White_10X_1.TIF,Mucor,10,4202.0,73.1447,498.0,0.2129,0.5836
White_10X_1.TIF,Mucor,10,64.0,9.027,29.0,0.9563,1.1429
White_10X_1.TIF,Mucor,10,53.0,8.2147,25.0,1.0656,1.2927
White_10X_1.TIF,Mucor,10,321.0,20.2166,103.0,0.3802,0.6306
White_10X_1.TIF,Mucor,10,71.0,9.5079,30.0,0.9913,1.2137
White_10X_1.TIF,Mucor,10,442.0,23.7228,104.0,0.5135,0.7027
White_10X_1.TIF,Mucor,10,596.0,27.5472,125.0,0.4793,0.7636
White_10X_1.TIF,Mucor,10,865.0,33.1866,115.0,0.8219,0.967
White_10X_1.TIF,Mucor,10,1838.0,48.3758,261.0,0.3391,0.5958
White_10X_1.TIF,Mucor,10,348.0,21.0496,77.0,0.7376,0.9243
White_10X_1.TIF,Mucor,10,422.0,23.1799,78.0,0.8716,0.9668
White_10X_1.TIF,Mucor,10,71.0,9.5079,30.0,0.9913,1.2034
White_10X_1.TIF,Mucor,10,581.0,27.1984,126.0,0.4599,0.6709
White_10X_1.TIF,Mucor,10,124.0,12.5651,57.0,0.4796,0.9358
White_10X_1.TIF,Mucor,10,96.0,11.0558,33.0,1.1078,1.1361
White_10X_1.TIF,Mucor,10,308.0,19.803,82.0,0.5756,0.7887
White_10X_1.TIF,Mucor,10,304.0,19.674,82.0,0.5681,0.8773
White_10X_1.TIF,Mucor,10,448.0,23.8833,118.0,0.4043,0.7678
White_10X_1.TIF,Mucor,10,73.0,9.6409,28.0,1.1701,1.187
White_10X_1.TIF,Mucor,10,183.0,15.2644,63.0,0.5794,0.7593
White_10X_1.TIF,Mucor,10,171.0,14.7555,54.0,0.7369,0.9884
White_10X_1.TIF,Mucor,10,107.0,11.672,38.0,0.9312,1.0754
White_10X_1.TIF,Mucor,10,165.0,14.4943,61.0,0.5572,0.8992
White_10X_1.TIF,Mucor,10,105.0,11.5624,49.0,0.5495,1.0938
White_10X_1.TIF,Mucor,10,253.0,17.948,101.0,0.3117,0.7943
White_10X_1.TIF,Mucor,10,57.0,8.5191,30.0,0.7959,1.1068
White_10X_1.TIF,Mucor,10,2217.0,53.1298,349.0,0.2287,0.5823
White_10X_1.TIF,Mucor,10,498.0,25.1808,89.0,0.7901,0.9586
White_10X_1.TIF,Mucor,10,63.0,8.9562,41.0,0.471,1.1455
White_10X_1.TIF,Mucor,10,239.0,17.4443,103.0,0.2831,0.721
White_10X_1.TIF,Mucor,10,209.0,16.3128,48.0,1.1399,1.0556
White_10X_1.TIF,Mucor,10,630.0,28.3221,147.0,0.3664,0.676
White_10X_1.TIF,Mucor,10,106.0,11.6174,42.0,0.7551,1.2471
White_10X_1.TIF,Mucor,10,582.0,27.2218,126.0,0.4607,0.6368
White_10X_1.TIF,Mucor,10,109.0,11.7806,47.0,0.6201,0.8898
White_10X_1.TIF,Mucor,10,87.0,10.5248,31.0,1.1376,1.1447
White_10X_1.TIF,Mucor,10,256.0,18.0541,56.0,1.0258,1.0281
White_10X_1.TIF,Mucor,10,248.0,17.7697,58.0,0.9264,0.9783
White_10X_1.TIF,Mucor,10,141.0,13.3988,44.0,0.9152,1.0763
White_10X_1.TIF,Mucor,10,147.0,13.6809,62.0,0.4806,0.8122
White_10X_1.TIF,Mucor,10,486.0,24.8756,100.0,0.6107,0.8804
White_10X_1.TIF,Mucor,10,311.0,19.8992,94.0,0.4423,0.8773
White_10X_1.TIF,Mucor,10,122.0,12.4634,42.0,0.8691,1.0796
White_10X_1.TIF,Mucor,10,132.0,12.9641,47.0,0.7509,0.9778
White_10X_1.TIF,Mucor,10,97.0,11.1132,32.0,1.1904,1.1279
White_10X_1.TIF,Mucor,10,284.0,19.0158,97.0,0.3793,0.7989
White_10X_1.TIF,Mucor,10,78.0,9.9656,30.0,1.0891,1.1729
White_10X_1.TIF,Mucor,10,375.0,21.851,92.0,0.5568,0.7987
White_10X_1.TIF,Mucor,10,2716.0,58.8058,385.0,0.2303,0.6267
White_10X_1.TIF,Mucor,10,74.0,9.7067,29.0,1.1057,1.1654
White_10X_1.TIF,Mucor,10,63.0,8.9562,26.0,1.1711,1.2857
White_10X_1.TIF,Mucor,10,201.0,15.9975,64.0,0.6167,0.8323
White_10X_1.TIF,Mucor,10,113.0,11.9948,36.0,1.0957,1.1357
White_10X_1.TIF,Mucor,10,131.0,12.9149,48.0,0.7145,0.9258
White_10X_1.TIF,Mucor,10,174.0,14.8843,62.0,0.5688,0.7982
White_10X_1.TIF,Mucor,10,178.0,15.0545,51.0,0.86,1.0887
White_10X_1.TIF,Mucor,10,92.0,10.823,37.0,0.8445,0.9583
White_10X_1.TIF,Mucor,10,620.0,28.0964,133.0,0.4405,0.7368
White_10X_1.TIF,Mucor,10,192.0,15.6353,69.0,0.5068,0.7205
White_10X_1.TIF,Mucor,10,140.0,13.3512,52.0,0.6506,0.9556
White_10X_1.TIF,Mucor,10,74.0,9.7067,40.0,0.5812,1.1045
White_10X_1.TIF,Mucor,10,58.0,8.5935,38.0,0.5047,0.8467
White_10X_1.TIF,Mucor,10,2215.0,53.1058,318.0,0.2753,0.6518
White_10X_1.TIF,Mucor,10,129.0,12.8159,38.0,1.1226,1.0661
White_10X_1.TIF,Mucor,10,99.0,11.2272,51.0,0.4783,0.7674
White_10X_1.TIF,Mucor,10,1608.0,45.2479,340.0,0.1748,0.4607
White_10X_1.TIF,Mucor,10,51.0,8.0582,26.0,0.9481,1.275
White_10X_1.TIF,Mucor,10,80.0,10.0925,30.0,1.117,1.1594
White_10X_1.TIF,Mucor,10,250.0,17.8412,62.0,0.8173,0.9524
White_10X_1.TIF,Mucor,10,335.0,20.6527,90.0,0.5197,0.8171
White_10X_1.TIF,Mucor,10,51.0,8.0582,25.0,1.0254,1.2
White_10X_1.TIF,Mucor,10,83.0,10.28,41.0,0.6205,0.994
White_10X_1.TIF,Mucor,10,1054.0,36.6332,272.0,0.179,0.4118
White_10X_1.TIF,Mucor,10,64.0,9.027,43.0,0.435,0.8366
White_10X_1.TIF,Mucor,10,301.0,19.5766,95.0,0.4191,0.7974
White_10X_1.TIF,Mucor,10,138.0,13.2555,66.0,0.3981,0.6667
White_10X_1.TIF,Mucor,10,119.0,12.3092,56.0,0.4768,0.9876
White_10X_1.TIF,Mucor,10,237.0,17.3712,91.0,0.3596,0.8089
White_10X_1.TIF,Mucor,10,161.0,14.3175,46.0,0.9561,1.0094
White_10X_1.TIF,Mucor,10,200.0,15.9577,63.0,0.6332,0.8969
White_10X_1.TIF,Mucor,10,442.0,23.7228,128.0,0.339,0.601
White_10X_1.TIF,Mucor,10,89.0,10.6451,35.0,0.913,1.092
White_10X_1.TIF,Mucor,10,112.0,11.9416,52.0,0.5205,0.7972
White_10X_1.TIF,Mucor,10,89.0,10.6451,36.0,0.863,1.1946
White_10X_1.TIF,Mucor,10,313.0,19.9631,65.0,0.931,0.9781
White_10X_1.TIF,Mucor,10,79.0,10.0293,42.0,0.5628,1.1049
White_10X_1.TIF,Mucor,10,82.0,10.2179,31.0,1.0723,1.1233
White_10X_1.TIF,Mucor,10,147.0,13.6809,58.0,0.5491,1.0
White_10X_1.TIF,Mucor,10,127.0,12.7162,48.0,0.6927,0.9304
White_10X_1.TIF,Mucor,10,1034.0,36.284,207.0,0.3032,0.6563
White_10X_1.TIF,Mucor,10,146.0,13.6343,61.0,0.4931,0.9932
White_10X_1.TIF,Mucor,10,1197.0,39.0393,248.0,0.2446,0.6654
White_10X_1.TIF,Mucor,10,125.0,12.6157,49.0,0.6542,0.9294
White_10X_1.TIF,Mucor,10,57.0,8.5191,32.0,0.6995,1.0962
White_10X_1.TIF,Mucor,10,222.0,16.8125,98.0,0.2905,0.9845
White_10X_1.TIF,Mucor,10,121.0,12.4122,48.0,0.66,0.8643
White_10X_1.TIF,Mucor,10,214.0,16.5068,61.0,0.7227,1.0313
White_10X_1.TIF,Mucor,10,419.0,23.0973,86.0,0.7119,0.9138
White_10X_1.TIF,Mucor,10,468.0,24.4106,117.0,0.4296,0.6788
White_10X_1.TIF,Mucor,10,1111.0,37.6108,158.0,0.5593,0.8413
White_10X_1.TIF,Mucor,10,254.0,17.9834,88.0,0.4122,0.6856
White_10X_1.TIF,Mucor,10,268.0,18.4724,64.0,0.8222,0.942
White_10X_1.TIF,Mucor,10,54.0,8.2919,28.0,0.8655,1.2857
White_10X_1.TIF,Mucor,10,1191.0,38.9413,227.0,0.2904,0.5762
White_10X_1.TIF,Mucor,10,509.0,25.4574,180.0,0.1974,0.3935
White_10X_1.TIF,Mucor,10,140.0,13.3512,50.0,0.7037,0.918
White_10X_1.TIF,Mucor,10,182.0,15.2227,76.0,0.396,0.7521
White_10X_1.TIF,Mucor,10,852.0,32.9363,141.0,0.5385,0.7621
White_10X_1.TIF,Mucor,10,93.0,10.8817,37.0,0.8537,1.0391
White_10X_1.TIF,Mucor,10,2268.0,53.7374,299.0,0.3188,0.6503
White_10X_1.TIF,Mucor,10,338.0,20.745,112.0,0.3386,0.5838
White_10X_1.TIF,Mucor,10,230.0,17.1127,80.0,0.4516,0.8394
White_10X_1.TIF,Mucor,10,54.0,8.2919,25.0,1.0857,1.2135
White_10X_1.TIF,Mucor,10,69.0,9.373,34.0,0.7501,1.2321
White_10X_1.TIF,Mucor,10,84.0,10.3418,33.0,0.9693,1.1831
White_10X_1.TIF,Mucor,10,178.0,15.0545,53.0,0.7963,1.0028
White_10X_1.TIF,Mucor,10,180.0,15.1388,53.0,0.8052,0.9677
White_10X_1.TIF,Mucor,10,62.0,8.8849,34.0,0.674,1.2653
White_10X_1.TIF,Mucor,10,914.0,34.1136,245.0,0.1913,0.5725
White_10X_1.TIF,Mucor,10,541.0,26.2454,134.0,0.3786,0.574
White_10X_1.TIF,Mucor,10,1695.0,46.4558,241.0,0.3667,0.6344
White_10X_1.TIF,Mucor,10,520.0,25.731,86.0,0.8835,0.9738
White_10X_1.TIF,Mucor,10,112.0,11.9416,40.0,0.8796,1.0566
White_10X_1.TIF,Mucor,10,340.0,20.8063,89.0,0.5394,0.7972
White_10X_1.TIF,Mucor,10,1397.0,42.1748,243.0,0.2973,0.5675
White_10X_1.TIF,Mucor,10,82.0,10.2179,33.0,0.9462,1.1007
White_10X_1.TIF,Mucor,10,822.0,32.3512,229.0,0.197,0.5279
White_10X_1.TIF,Mucor,10,81.0,10.1554,33.0,0.9347,1.0658
White_10X_1.TIF,Mucor,10,272.0,18.6097,66.0,0.7847,0.9855
White_10X_1.TIF,Mucor,10,216.0,16.5837,80.0,0.4241,0.7334
White_10X_1.TIF,Mucor,10,567.0,26.8687,95.0,0.7895,0.9537
White_10X_1.TIF,Mucor,10,59.0,8.6672,24.0,1.2872,1.2165
White_10X_1.TIF,Mucor,10,1194.0,38.9904,148.0,0.685,0.9015
White_10X_1.TIF,Mucor,10,999.0,35.6646,236.0,0.2254,0.5883
White_10X_1.TIF,Mucor,10,58.0,8.5935,32.0,0.7118,1.2083
White_10X_1.TIF,Mucor,10,1299.0,40.6686,241.0,0.2811,0.5996
White_10X_1.TIF,Mucor,10,114.0,12.0478,41.0,0.8522,1.0704
White_10X_1.TIF,Mucor,10,90.0,10.7047,34.0,0.9784,1.1111
White_10X_1.TIF,Mucor,10,63.0,8.9562,25.0,1.2667,1.2115
White_10X_1.TIF,Mucor,10,1775.0,47.5395,382.0,0.1529,0.5134
White_10X_1.TIF,Mucor,10,84.0,10.3418,39.0,0.694,1.0769
White_10X_1.TIF,Mucor,10,140.0,13.3512,50.0,0.7037,0.8696
White_10X_1.TIF,Mucor,10,51.0,8.0582,24.0,1.1126,1.2143
White_10X_1.TIF,Mucor,10,84.0,10.3418,33.0,0.9693,1.1507
White_10X_1.TIF,Mucor,10,516.0,25.6318,87.0,0.8567,0.9672
White_10X_1.TIF,Mucor,10,774.0,31.3925,140.0,0.4962,0.7838
White_10X_1.TIF,Mucor,10,52.0,8.1369,24.0,1.1345,1.284
White_10X_1.TIF,Mucor,10,116.0,12.153,43.0,0.7884,1.0265
White_10X_1.TIF,Mucor,10,70.0,9.4407,31.0,0.9153,1.2727
White_10X_1.TIF,Mucor,10,52.0,8.1369,26.0,0.9666,1.2683
White_10X_1.TIF,Mucor,10,222.0,16.8125,68.0,0.6033,0.8457
White_10X_1.TIF,Mucor,10,453.0,24.0162,92.0,0.6726,0.9507
White_10X_1.TIF,Mucor,10,229.0,17.0755,65.0,0.6811,0.9385
White_10X_1.TIF,Mucor,10,80.0,10.0925,33.0,0.9231,1.1429
White_10X_1.TIF,Mucor,10,149.0,13.7736,48.0,0.8127,0.9739
White_10X_1.TIF,Mucor,10,743.0,30.7574,132.0,0.5359,0.8076
White_10X_1.TIF,Mucor,10,211.0,16.3907,87.0,0.3503,0.8147
White_10X_1.TIF,Mucor,10,160.0,14.273,55.0,0.6647,0.8743
White_10X_1.TIF,Mucor,10,154.0,14.0028,67.0,0.4311,0.6638
White_10X_1.TIF,Mucor,10,58.0,8.5935,30.0,0.8098,1.1485
White_10X_1.TIF,Mucor,10,50.0,7.9788,28.0,0.8014,1.2658
White_10X_1.TIF,Mucor,10,409.0,22.8201,125.0,0.3289,0.5797
White_10X_1.TIF,Mucor,10,563.0,26.7738,157.0,0.287,0.6073
White_10X_1.TIF,Mucor,10,66.0,9.167,29.0,0.9862,1.1892
White_10X_1.TIF,Mucor,10,695.0,29.7473,197.0,0.225,0.3906
White_10X_1.TIF,Mucor,10,84.0,10.3418,30.0,1.1729,1.1429
White_10X_1.TIF,Mucor,10,118.0,12.2573,44.0,0.7659,0.9958
White_10X_1.TIF,Mucor,10,190.0,15.5536,49.0,0.9944,0.9974
White_10X_1.TIF,Mucor,10,442.0,23.7228,94.0,0.6286,0.8155
White_10X_1.TIF,Mucor,10,187.0,15.4304,52.0,0.8691,1.0595
